OSM_tag;OSM_path;OSM_description;FS_candidates;FS_scores;FS_tag_GPT;OSM_full_description;FS_manual_path;FS_manual_tag;correct;new_correct;OSM_main;OSM_main_sub
terminal;aeroway > terminal;An airport passenger building;['airport terminal', 'airport gate', 'airport', 'international airport', 'airport service', 'airport lounge', 'private airport', 'airport tram station', 'plane', 'airfield', 'palace', 'airport ticket counter', 'pedestrian plaza', 'street', 'platform', 'plaza', 'pier', 'structure', 'fire station', 'airport food court'];[0.6022073030471802, 0.520526111125946, 0.47043564915657043, 0.4701439142227173, 0.4555633068084717, 0.4501933157444, 0.4431856870651245, 0.41235166788101196, 0.37776631116867065, 0.3770095109939575, 0.36401692032814026, 0.3438444435596466, 0.33893537521362305, 0.3332618474960327, 0.3275235891342163, 0.32678157091140747, 0.3243759870529175, 0.3242303133010864, 0.32376739382743835, 0.3181998133659363];airport terminal;An airport passenger building;travel transportation > transport hub > airport > airport terminal;airport terminal;1;1;aeroway;aeroway > terminal
windsock;aeroway > windsock;An object that shows wind direction and speed.;['windmill', 'plane', 'smog check shop', 'renewable energy service', 'airport gate', 'heating ventilating air conditioning contractor', 'ramen restaurant', 'hot air balloon tour agency', 'tiki bar', 'samgyetang restaurant', 'surf spot', 'ear nose throat doctor', 'river', 'flight school', 'lighthouse', 'harbor marina', 'waterfall', 'tanning salon', 'peking duck restaurant', 'canal lock'];[0.3133487403392792, 0.160307839512825, 0.15784835815429688, 0.1462453454732895, 0.14541681110858917, 0.1448875069618225, 0.14437392354011536, 0.13926304876804352, 0.13393956422805786, 0.1323569416999817, 0.1317317932844162, 0.12567055225372314, 0.12090401351451874, 0.11801965534687042, 0.11744943261146545, 0.115106001496315, 0.11470307409763336, 0.11454189568758011, 0.11446351557970047, 0.11372362077236176];airport gate;An object that shows wind direction and speed.;landmarks outdoors;landmarks outdoors;0;0;aeroway;aeroway > windsock
bar;amenity > sustenance > bar;"Bar is a purpose-built commercial establishment that sells alcoholic drinks to be consumed on the premises. They are characterised by a noisy and vibrant atmosphere, similar to a party and usually don't sell food. See also the description of the tags amenity=pub;bar;restaurant for a distinction between these.";['pub', 'cocktail bar', 'rooftop bar', 'bar', 'whisky bar', 'gay bar', 'gastropub', 'beer bar', 'lounge', 'hotel bar', 'champagne bar', 'sports bar', 'dive bar', 'beer festival', 'wine bar', 'dining drinking', 'night market', 'irish pub', 'speakeasy', 'beer garden'];[0.6172674894332886, 0.5971784591674805, 0.5937516093254089, 0.5934017300605774, 0.5653265714645386, 0.5607918500900269, 0.5587137937545776, 0.5564037561416626, 0.5510203838348389, 0.5376669764518738, 0.5361630320549011, 0.5350033640861511, 0.5280745029449463, 0.5275679230690002, 0.520426869392395, 0.5163912773132324, 0.5108694434165955, 0.5085102915763855, 0.494431734085083, 0.49244198203086853];bar;"Bar is a purpose-built commercial establishment that sells alcoholic drinks to be consumed on the premises. They are characterised by a noisy and vibrant atmosphere, similar to a party and usually don't sell food. See also the description of the tags amenity=pub;bar;restaurant for a distinction between these.";dining drinking > bar;bar;1;1;amenity;amenity > sustenance
biergarten;amenity > sustenance > biergarten;"Biergarten or beer garden is an open-air area where alcoholic beverages along with food is prepared and served. See also the description of the tags amenity=pub;bar;restaurant. A biergarten can commonly be found attached to a beer hall, pub, bar, or restaurant. In this case, you can use biergarten=yes additional to amenity=pub;bar;restaurant.";['beer garden', 'pub', 'bar', 'brewery', 'beer bar', 'whisky bar', 'cocktail bar', 'gastropub', 'rooftop bar', 'kebab restaurant', 'food court', 'bagel shop', 'cafeteria', 'bbq joint', 'hotel bar', 'gay bar', 'beer festival', 'beer store', 'restaurant', 'burger joint'];[0.5666103959083557, 0.5083438158035278, 0.49019718170166016, 0.4852183163166046, 0.4778909683227539, 0.4767186641693115, 0.4705037474632263, 0.4700247049331665, 0.4672969579696655, 0.46351906657218933, 0.4602249264717102, 0.4534153938293457, 0.45178693532943726, 0.45131731033325195, 0.4495126008987427, 0.4459434449672699, 0.4451322555541992, 0.4447467625141144, 0.4239930808544159, 0.42348718643188477];beer garden;"Biergarten or beer garden is an open-air area where alcoholic beverages along with food is prepared and served. See also the description of the tags amenity=pub;bar;restaurant. A biergarten can commonly be found attached to a beer hall, pub, bar, or restaurant. In this case, you can use biergarten=yes additional to amenity=pub;bar;restaurant.";dining drinking > bar > beer garden;beer garden;1;1;amenity;amenity > sustenance
cafe;amenity > sustenance > cafe;"Cafe is generally an informal place that offers casual meals and beverages; typically, the focus is on coffee or tea. Also known as a coffeehouse/shop, bistro or sidewalk cafe. The kind of food served may be mapped with the tags cuisine=* and diet:*=*. See also the tags amenity=restaurant;bar;fast_food.";['dining drinking', 'cafe', 'breakfast spot', 'bistro', 'coffee shop', 'soup spot', 'creperie', 'pet cafe', 'gastropub', 'sandwich spot', 'internet cafe', 'estaminet', 'cafe coffee tea house', 'smoothie shop', 'gaming cafe', 'tea room', 'snack place', 'waffle shop', 'comfort food restaurant', 'lounge'];[0.6634796857833862, 0.643214762210846, 0.6002050638198853, 0.5939884185791016, 0.5897919535636902, 0.5844154357910156, 0.5815625190734863, 0.5700548887252808, 0.5627614259719849, 0.5546725988388062, 0.5501140356063843, 0.5493462085723877, 0.5466679930686951, 0.540877103805542, 0.5197885036468506, 0.5145986676216125, 0.5091345906257629, 0.5069477558135986, 0.5044475197792053, 0.48797422647476196];cafe;"Cafe is generally an informal place that offers casual meals and beverages; typically, the focus is on coffee or tea. Also known as a coffeehouse/shop, bistro or sidewalk cafe. The kind of food served may be mapped with the tags cuisine=* and diet:*=*. See also the tags amenity=restaurant;bar;fast_food.";dining drinking > cafe coffee tea house > cafe;cafe;1;1;amenity;amenity > sustenance
fast food;amenity > sustenance > fast food;Fast food restaurant (see also amenity=restaurant). The kind of food served can be tagged with cuisine=* and diet:*=*.;['salad restaurant', 'burger joint', 'fast food restaurant', 'snack place', 'mediterranean restaurant', 'comfort food restaurant', 'friterie', 'food court', 'agriturismo', 'restaurant', 'gastropub', 'southern food restaurant', 'american restaurant', 'soup spot', 'vegan vegetarian restaurant', 'steakhouse', 'bistro', 'kaiseki restaurant', 'buffet', 'sundanese restaurant'];[0.5859471559524536, 0.5708913207054138, 0.5680334568023682, 0.563774824142456, 0.5529065132141113, 0.545699417591095, 0.5388652682304382, 0.5376505851745605, 0.5328742861747742, 0.5300137996673584, 0.5295355916023254, 0.5238467454910278, 0.5170192718505859, 0.5124471783638, 0.5109637379646301, 0.5084497928619385, 0.5083783268928528, 0.5069509744644165, 0.506524384021759, 0.5058022141456604];fast food restaurant;Fast food restaurant (see also amenity=restaurant). The kind of food served can be tagged with cuisine=* and diet:*=*.;dining drinking > restaurant > fast food restaurant;fast food restaurant;1;1;amenity;amenity > sustenance
food court;amenity > sustenance > food court;An area with several different restaurant food counters and a shared eating area. Commonly found in malls, airports, etc.;['food court', 'airport food court', 'street food gathering', 'cafeteria', 'street fair', 'salad restaurant', 'food stand', 'rest area', 'gastropub', 'food distribution center', 'snack place', 'soup spot', 'restaurant', 'caterer', 'breakfast spot', 'gourmet store', 'food truck', 'beer garden', 'friterie', 'festival'];[0.7188135981559753, 0.6393259167671204, 0.5981645584106445, 0.580225944519043, 0.5671581029891968, 0.5667595863342285, 0.560070276260376, 0.5565286874771118, 0.5556676387786865, 0.5498923063278198, 0.5425008535385132, 0.5396348237991333, 0.5372297167778015, 0.5345945358276367, 0.5312190055847168, 0.529233992099762, 0.5278937816619873, 0.5173408389091492, 0.5119983553886414, 0.506952702999115];food court;An area with several different restaurant food counters and a shared eating area. Commonly found in malls, airports, etc.;dining drinking > food court;food court;1;1;amenity;amenity > sustenance
ice cream;amenity > sustenance > ice cream;Ice cream shop or ice cream parlour. A place that sells ice cream and frozen yoghurt over the counter;['frozen yogurt shop', 'ice cream parlor', 'gelato shop', 'refrigeration ice supplier', 'smoothie shop', 'donut shop', 'cafeteria', 'candy store', 'deli', 'gourmet store', 'food distribution center', 'christmas market', 'health food store', 'cidery', 'dessert shop', 'street fair', 'drugstore', 'friterie', 'outlet mall', 'snack place'];[0.6899036169052124, 0.6192175149917603, 0.5016181468963623, 0.48569196462631226, 0.45242244005203247, 0.4511615037918091, 0.4352182149887085, 0.42892783880233765, 0.4264179468154907, 0.42400673031806946, 0.42327451705932617, 0.42121660709381104, 0.4189467430114746, 0.416301429271698, 0.4156428873538971, 0.40486255288124084, 0.40396445989608765, 0.3975304365158081, 0.3964979648590088, 0.3946337103843689];ice cream parlor;Ice cream shop or ice cream parlour. A place that sells ice cream and frozen yoghurt over the counter;dining drinking > dessert shop > ice cream parlor;ice cream parlor;1;1;amenity;amenity > sustenance
pub;amenity > sustenance > pub;"A place selling beer and other alcoholic drinks; may also provide food or accommodation (UK). See description of amenity=bar and amenity=pub for distinction between bar and pub";['pub', 'irish pub', 'whisky bar', 'bar', 'gastropub', 'cocktail bar', 'beer garden', 'beer bar', 'hotel bar', 'rooftop bar', 'apple wine pub', 'brewery', 'lounge', 'gay bar', 'dive bar', 'champagne bar', 'distillery', 'wine bar', 'sports bar', 'dining drinking'];[0.6953761577606201, 0.6438719034194946, 0.6331684589385986, 0.6286778450012207, 0.6189835071563721, 0.6106243133544922, 0.6031354665756226, 0.599515438079834, 0.5985305309295654, 0.5959360003471375, 0.5841139554977417, 0.5732554197311401, 0.5564591884613037, 0.550072193145752, 0.5474101305007935, 0.5399510860443115, 0.5357638597488403, 0.532122015953064, 0.5313883423805237, 0.5217094421386719];pub;"A place selling beer and other alcoholic drinks; may also provide food or accommodation (UK). See description of amenity=bar and amenity=pub for distinction between bar and pub";dining drinking > bar > pub;pub;1;1;amenity;amenity > sustenance
restaurant;amenity > sustenance > restaurant;Restaurant (not fast food, see amenity=fast_food). The kind of food served can be tagged with cuisine=* and diet:*=*.;['burger joint', 'salad restaurant', 'fast food restaurant', 'mediterranean restaurant', 'snack place', 'comfort food restaurant', 'kaiseki restaurant', 'noodle restaurant', 'steakhouse', 'agriturismo', 'friterie', 'southern food restaurant', 'food court', 'fried chicken joint', 'ligurian restaurant', 'wings joint', 'scottish restaurant', 'kushikatsu restaurant', 'sundanese restaurant', 'restaurant'];[0.5550981163978577, 0.5335854887962341, 0.5095160603523254, 0.5072810053825378, 0.501459538936615, 0.4880741536617279, 0.4862460494041443, 0.48279500007629395, 0.4788808822631836, 0.4750962555408478, 0.47508591413497925, 0.4722919464111328, 0.47209227085113525, 0.4675712585449219, 0.4660857915878296, 0.4656347632408142, 0.4655205011367798, 0.4633646011352539, 0.4631396532058716, 0.4625980257987976];restaurant;Restaurant (not fast food, see amenity=fast_food). The kind of food served can be tagged with cuisine=* and diet:*=*.;dining drinking > restaurant;restaurant;1;1;amenity;amenity > sustenance
college;amenity > education > college;Campus or buildings of an institute of Further Education (aka continuing education);['college technology building', 'college quad', 'college engineering building', 'college administrative building', 'student center', 'college arts building', 'college academic building', 'college communications building', 'college residence hall', 'college science building', 'college history building', 'college cafeteria', 'college lab', 'college math building', 'college university', 'college rec center', 'college classroom', 'college basketball court', 'general college university', 'college baseball diamond'];[0.6330931782722473, 0.6067125797271729, 0.6024549007415771, 0.5899466872215271, 0.577141284942627, 0.567170262336731, 0.56239914894104, 0.5586615800857544, 0.542695164680481, 0.5425970554351807, 0.5409915447235107, 0.5360410213470459, 0.5147700309753418, 0.5123958587646484, 0.5105895400047302, 0.5080100893974304, 0.4998589754104614, 0.49617233872413635, 0.49174344539642334, 0.4816300570964813];college university;Campus or buildings of an institute of Further Education (aka continuing education);community government > education > college university > college academic building;college academic building;0;0;amenity;amenity > education
dancing school;amenity > education > dancing school;A dancing school or dance studio;['dance studio', 'samba school', 'dance hall', 'country dance club', 'salsa club', 'night club', 'performing arts venue', 'ballroom', 'music school', 'art school', 'gym studio', 'cycle studio', 'dance store', 'roller rink', 'bowling alley', 'yoga studio', 'pilates studio', 'strip club', 'circus school', 'cultural center'];[0.6305152177810669, 0.6196149587631226, 0.574162483215332, 0.5303828716278076, 0.5214356184005737, 0.5168110728263855, 0.5045585036277771, 0.49546492099761963, 0.4862579107284546, 0.46804457902908325, 0.4632067084312439, 0.4394034147262573, 0.436560720205307, 0.43003949522972107, 0.42696332931518555, 0.42263907194137573, 0.41798171401023865, 0.41349858045578003, 0.40549659729003906, 0.40134015679359436];dance studio;A dancing school or dance studio;sports recreation > gym studio > dance studio;dance studio;1;1;amenity;amenity > education
driving school;amenity > education > driving school;Driving School which offers motor vehicle driving lessons;['driving school', 'flight school', 'music school', 'adult education', 'education', 'corporate amenity', 'art school', 'college engineering building', 'private school', 'middle school', 'swim school', 'college rec center', 'summer camp', 'primary secondary school', 'culinary school', 'religious school', 'samba school', 'student center', 'gym studio', 'law school'];[0.6796402931213379, 0.4374263882637024, 0.3956879675388336, 0.3793833255767822, 0.35904455184936523, 0.35893380641937256, 0.35766273736953735, 0.3547538220882416, 0.3509679138660431, 0.3487776815891266, 0.34722596406936646, 0.3412907123565674, 0.3396763503551483, 0.3383466601371765, 0.33674341440200806, 0.33427757024765015, 0.33171966671943665, 0.33157527446746826, 0.3309551477432251, 0.32202231884002686];driving school;Driving School which offers motor vehicle driving lessons;community government > education > driving school;driving school;1;1;amenity;amenity > education
first aid school;amenity > education > first aid school;A place where people can go for first aid courses.;['rescue service', 'education', 'preschool', 'driving school', 'charity', 'adult education', 'corporate amenity', 'student center', 'religious school', 'college quad', 'private school', 'primary secondary school', 'middle school', 'addiction treatment center', 'medical school', 'art school', 'aids resource', 'disabled persons service', 'music school', 'homeless shelter'];[0.4453495144844055, 0.4284140467643738, 0.40264230966567993, 0.40153008699417114, 0.40119290351867676, 0.3877750635147095, 0.38134053349494934, 0.3798745274543762, 0.37882211804389954, 0.377236545085907, 0.37705278396606445, 0.3757880926132202, 0.37432241439819336, 0.36852455139160156, 0.3646966218948364, 0.3632267713546753, 0.36222124099731445, 0.3524599075317383, 0.35183846950531006, 0.3502703011035919];adult education;A place where people can go for first aid courses.;community government > education;education;0;1;amenity;amenity > education
kindergarten;amenity > education > kindergarten;For children too young for a regular school (also known as preschool, playschool or nursery school), in some countries including afternoon supervision of primary school children.;['nursery school', 'preschool', 'middle school', 'primary secondary school', 'elementary school', 'summer camp', 'swim school', 'indoor play area', 'playground', 'daycare', 'circus school', 'high school', 'youth organization', 'samba school', 'childrens clothing store', 'art school', 'childrens hospital', 'language school', 'toy store', 'private school'];[0.5590001344680786, 0.5388646721839905, 0.5199496150016785, 0.48088228702545166, 0.4601060748100281, 0.4532286524772644, 0.3918377757072449, 0.3895114064216614, 0.3885359764099121, 0.38829565048217773, 0.37166929244995117, 0.3677164614200592, 0.3558388948440552, 0.34917187690734863, 0.3452596068382263, 0.3299615979194641, 0.32450366020202637, 0.320869117975235, 0.3168738782405853, 0.3157334625720978];nursery school;For children too young for a regular school (also known as preschool, playschool or nursery school), in some countries including afternoon supervision of primary school children.;community government > education > nursery school;nursery school;1;1;amenity;amenity > education
language school;amenity > education > language school;Language School: an educational institution where one studies a foreign language.;['language school', 'religious school', 'education', 'art school', 'primary secondary school', 'middle school', 'library', 'preschool', 'samba school', 'cultural center', 'flight school', 'music school', 'law school', 'adult education', 'corporate amenity', 'summer camp', 'private school', 'university', 'culinary school', 'confucian temple'];[0.5815268754959106, 0.43808847665786743, 0.39537233114242554, 0.3809537887573242, 0.3780398964881897, 0.3692336082458496, 0.3602997362613678, 0.34972482919692993, 0.34929850697517395, 0.3458557426929474, 0.3449351191520691, 0.3434472978115082, 0.3409730792045593, 0.3394804298877716, 0.33925965428352356, 0.33912166953086853, 0.3373742699623108, 0.32803982496261597, 0.3247973918914795, 0.3225468099117279];language school;Language School: an educational institution where one studies a foreign language.;community government > education > language school;language school;1;1;amenity;amenity > education
library;amenity > education > library;A public library (municipal, university, …) to borrow books from.;['library', 'college library', 'college bookstore', 'education', 'college quad', 'private school', 'primary secondary school', 'student center', 'college classroom', 'adult education', 'college arts building', 'bookstore', 'university', 'college history building', 'college university', 'religious school', 'preschool', 'music school', 'college science building', 'general college university'];[0.649909496307373, 0.5132445096969604, 0.47455209493637085, 0.4239829182624817, 0.4214661121368408, 0.4068153202533722, 0.4005926847457886, 0.40002718567848206, 0.39763665199279785, 0.39601171016693115, 0.39284634590148926, 0.3928077816963196, 0.38163092732429504, 0.3781028389930725, 0.3745279312133789, 0.37249794602394104, 0.3697878122329712, 0.36504966020584106, 0.3639076054096222, 0.3632025420665741];library;A public library (municipal, university, �?�) to borrow books from.;community government > library;library;1;1;amenity;amenity > education
