OSM_tag;OSM_full_description;OSM_path;FS_manual_path;FS_tag;mod_1_FI_tag;mod_1_FI_ss;mod_1_FI_correct;mod_2_FI_tag;mod_2_FI_ss;mod_2_FI_correct;mod_3_FI_tag;mod_3_FI_ss;mod_3_FI_correct;mod_4_FI_tag;mod_4_FI_ss;mod_4_FI_correct;mod_5_FI_tag;mod_5_FI_ss;mod_5_FI_correct;mod_6_FI_tag;mod_6_FI_ss;mod_6_FI_correct;mod_7_FI_tag;mod_7_FI_ss;mod_7_FI_correct;mod_8_FI_tag;mod_8_FI_ss;mod_8_FI_correct;mod_1_FID_tag;mod_1_FID_ss;mod_1_FID_correct;mod_2_FID_tag;mod_2_FID_ss;mod_2_FID_correct;mod_3_FID_tag;mod_3_FID_ss;mod_3_FID_correct;mod_4_FID_tag;mod_4_FID_ss;mod_4_FID_correct;mod_5_FID_tag;mod_5_FID_ss;mod_5_FID_correct;mod_6_FID_tag;mod_6_FID_ss;mod_6_FID_correct;mod_7_FID_tag;mod_7_FID_ss;mod_7_FID_correct;mod_8_FID_tag;mod_8_FID_ss;mod_8_FID_correct
unconformity;A buried erosional surface separating two rock masses or strata of different ages;geological > unconformity;landmarks outdoors;landmarks outdoors;cave;0.5111619234085083;0;cave;0.313699334859848;0;geological service;0.301839143037796;0;waterfall;0.2402174174785614;0;geological service;0.4282313287258148;0;rock climbing spot;0.3380279541015625;0;cave;0.326866090297699;0;volcano;0.32523229718208313;0;cave;0.5674498081207275;0;cave;0.4137226939201355;0;cave;0.39253830909729004;0;cave;0.32446202635765076;0;cave;0.48694074153900146;0;cave;0.42290452122688293;0;cave;0.43352261185646057;0;cave;0.4451068043708801;0
kiln;A thermally insulated chamber used for processes such as burning, hardening, drying, or smelting.;man made > man made > kiln;community government;community government;heating ventilating air conditioning contractor;0.4060914218425751;0;distillery;0.24196478724479675;0;welding service;0.28612220287323;0;sauna;0.34380054473876953;0;smoke shop;0.4454582929611206;0;welding service;0.36285579204559326;0;heating ventilating air conditioning contractor;0.35691481828689575;0;meadery;0.33427098393440247;0;chimney sweep;0.4368627667427063;0;volcano;0.29664427042007446;0;ice bar;0.37596413493156433;0;sauna;0.36887264251708984;0;factory;0.4717647433280945;0;welding service;0.4228247404098511;0;manufacturer;0.41273653507232666;0;sauna;0.40326470136642456;0
fault;A geological fault is a planar fracture or discontinuity in a volume of rock.;geological > fault;landmarks outdoors;landmarks outdoors;rock climbing spot;0.384469211101532;0;geological service;0.2857656478881836;0;geological service;0.33403709530830383;0;geological service;0.32100793719291687;0;geological service;0.4023326337337494;0;geological service;0.3633251488208771;0;cave;0.2994762361049652;0;geological service;0.3243425786495209;0;cave;0.4416837990283966;0;volcano;0.30697643756866455;0;geological service;0.3760627508163452;0;cave;0.35560327768325806;0;geological service;0.42397159337997437;0;geological service;0.40585029125213623;0;cave;0.39403200149536133;0;volcano;0.3393946886062622;0
continent;One of the seven continents: Africa, Antarctica, Asia, Europe, North America, Oceania, South America.;place > places > continent;landmarks outdoors;landmarks outdoors;country;0.3492368459701538;0;country;0.30002301931381226;0;southeastern brazilian restaurant;0.2690720856189728;0;northern brazilian restaurant;0.3521999716758728;0;island;0.43724489212036133;0;northern brazilian restaurant;0.23771005868911743;0;island;0.30341723561286926;0;country;0.36016368865966797;0;bay;0.3416776657104492;0;dive spot;0.30785271525382996;0;country;0.2706910967826843;0;mountain;0.4169993996620178;0;mountain;0.4769343137741089;0;rock climbing spot;0.2870188355445862;0;island;0.28288477659225464;0;bathing area;0.3754689693450928;0
locomotive;A decommissioned locomotive which generally remains in one place;historic > locomotive;landmarks outdoors > historic protected site;historic protected site;train;0.3675611615180969;0;train;0.48101872205734253;0;train;0.3678146302700043;0;rail station;0.4202558398246765;0;rail station;0.40376847982406616;0;train;0.3629457354545593;0;classic antique car dealership;0.37265104055404663;0;train;0.5022401213645935;0;historic protected site;0.41614410281181335;1;train;0.37371861934661865;0;train;0.40671491622924805;0;train;0.43122589588165283;0;rail station;0.41373053193092346;0;train;0.3482342064380646;0;salvage yard;0.394665390253067;0;train;0.46170926094055176;0
bay;A power line within a substation which connects a circuit to a busbar.;power > line > bay;business professional services > electrical equipment supplier;electrical equipment supplier;light rail station;0.43671900033950806;0;bus line;0.4424351453781128;0;bus line;0.3249342739582062;0;power plant;0.30848321318626404;0;bus station;0.4367240369319916;0;power plant;0.3969831168651581;0;bus station;0.4843279719352722;0;bus line;0.42223554849624634;0;light rail station;0.3851807117462158;0;power plant;0.4347159266471863;0;power plant;0.37271931767463684;0;power plant;0.3463813066482544;0;electrical equipment supplier;0.4485456347465515;1;power plant;0.459512323141098;0;electric vehicle charging station;0.47765231132507324;0;power plant;0.3648644685745239;0
residential;"Land where people reside; predominantly residential detached (single houses, grouped dwellings), or attached (apartments, flats, units) dwellings. For ""Mixed-Use"" areas where more than half of the land is residential, tag as residential.
See also: Land use and areas of natural land#Open questions and Land use and areas of natural land § Open questions";landuse > common landuse key values developed land > residential;community government > residential building;residential building;home private;0.45139434933662415;0;housing development;0.4949096441268921;0;housing development;0.41628000140190125;0;residential building;0.38804590702056885;1;building land surveyor;0.45845699310302734;0;building land surveyor;0.4527609944343567;0;apartment condo;0.4408836364746094;0;home private;0.40901947021484375;0;home private;0.48325634002685547;0;home private;0.49410420656204224;0;apartment condo;0.4763505458831787;0;farm;0.5730575919151306;0;building land surveyor;0.5163788795471191;0;home private;0.47283101081848145;0;housing development;0.478518009185791;0;home private;0.44694453477859497;0
portal;A supporting structure for power lines, composed of vertical legs with cables between them attached to a horizontal crossarm.;power > portal;business professional services > electrical equipment supplier;electrical equipment supplier;tunnel;0.4054102897644043;0;cable car;0.4096486568450928;0;cable car;0.344480037689209;0;pier;0.4350128471851349;0;heliport;0.4407803416252136;0;cable car;0.42172256112098694;0;platform;0.390097439289093;0;taxi stand;0.3926214575767517;0;cable car;0.4157852530479431;0;cable car;0.41918566823005676;0;cable car;0.36861488223075867;0;pier;0.4129732847213745;0;tunnel;0.47184818983078003;0;cable car;0.442974328994751;0;cable car;0.46799325942993164;0;platform;0.4118877649307251;0
monocline;Step-like fold in rock strata consisting of a zone of a dip comprised between ~65° and 90°;geological > monocline;landmarks outdoors;landmarks outdoors;rock climbing spot;0.4372020363807678;0;rock climbing spot;0.32232362031936646;0;rock climbing spot;0.36390450596809387;0;geological service;0.35827571153640747;0;rock climbing spot;0.422604501247406;0;rock climbing spot;0.391152948141098;0;cave;0.364176869392395;0;rock climbing spot;0.3500772714614868;0;cave;0.4582531452178955;0;mountain;0.334175705909729;0;cave;0.4007812738418579;0;cave;0.43445566296577454;0;cave;0.45802298188209534;0;cave;0.41029149293899536;0;cave;0.4866740107536316;0;cave;0.4026854932308197;0
rock glacier;Rock glaciers are mixtures of rock and ice that move slowly downhill when active;geological > rock glacier;landmarks outdoors;landmarks outdoors;volcano;0.4569297134876251;0;ski trail;0.2794886827468872;0;curling ice;0.32076573371887207;0;curling ice;0.39823073148727417;0;curling ice;0.43149954080581665;0;curling ice;0.3380680978298187;0;ski resort area;0.38738977909088135;0;ski trail;0.4012731909751892;0;volcano;0.46087712049484253;0;skating;0.3596205711364746;0;curling ice;0.3440170884132385;0;curling ice;0.40772318840026855;0;volcano;0.4416087865829468;0;waterfall;0.36261823773384094;0;volcano;0.3902461528778076;0;ski chairlift;0.43825966119766235;0
crossing;Crosswalk that connects two sidewalks on the opposite side of the road. Often recognized by painted markings on the road, road sign or traffic lights. Use in combination with highway=footway or highway=path. Useful information is presence of tactile_paving=*, wheelchair=* suitability and kerb=* represented as a node on the crosswalk way.;highway > footway > crossing;travel transportation > road > intersection;intersection;intersection;0.5770478248596191;1;intersection;0.4567374587059021;1;intersection;0.5695180892944336;1;street;0.48311418294906616;0;intersection;0.46830761432647705;1;intersection;0.482767254114151;1;intersection;0.44585350155830383;1;intersection;0.499925434589386;1;intersection;0.6358734965324402;1;intersection;0.5189642310142517;1;road;0.6215379238128662;0;road;0.6591126918792725;0;road;0.5433688163757324;0;intersection;0.5041723847389221;1;intersection;0.5523279905319214;1;intersection;0.6053911447525024;1
communications tower;A huge tower for transmitting radio applications;man made > man made > communications tower;business professional services > telecommunication service;telecommunication service;radio station;0.5574586391448975;0;tram station;0.32095885276794434;0;tram station;0.34433770179748535;0;college communications building;0.367742657661438;0;structure;0.4303087294101715;0;radio station;0.3961520195007324;0;radio station;0.46722304821014404;0;mobile phone store;0.3277509808540344;0;radio station;0.5458070039749146;0;radio station;0.4126601815223694;0;radio station;0.4675713777542114;0;radio station;0.4312785863876343;0;radio station;0.5645363926887512;0;radio station;0.5105492472648621;0;radio station;0.5390589237213135;0;radio station;0.42147296667099;0
video wall;A digital screen, typically constructed out of smaller LED panels.;man made > man made > video wall;business professional services > print tv radio outdoor advertising service;print tv radio outdoor advertising service;lighting store;0.37000787258148193;0;video store;0.3705580234527588;0;video store;0.3221139907836914;0;video store;0.3509385585784912;0;video store;0.43040701746940613;0;escape room;0.40844041109085083;0;escape room;0.3759591579437256;0;video store;0.379752516746521;0;vr cafe;0.34982460737228394;0;framing store;0.30543553829193115;0;art studio;0.33815300464630127;0;multiplex;0.402180552482605;0;camera store;0.42162376642227173;0;camera store;0.38803642988204956;0;tv station;0.4092649817466736;0;multiplex;0.41029709577560425;0
inverter;A device to convert power from direct current to alternating current.;power > inverter;business professional services > electrical equipment supplier;electrical equipment supplier;renewable energy service;0.3966568112373352;0;electric vehicle charging station;0.2820119857788086;0;power plant;0.2280019074678421;0;electric vehicle charging station;0.21003028750419617;0;electrical equipment supplier;0.39087575674057007;1;electrical equipment supplier;0.3788321912288666;1;electric vehicle charging station;0.34715744853019714;0;electric vehicle charging station;0.29948514699935913;0;power plant;0.4067138433456421;0;power plant;0.25575530529022217;0;power plant;0.2819199860095978;0;power plant;0.24011725187301636;0;electrical equipment supplier;0.44904911518096924;1;power plant;0.429339736700058;0;electric vehicle charging station;0.34411221742630005;0;power plant;0.31362634897232056;0
institutional;"Land used for institutional purposes, see Institution (disambiguation). Institutional land may contain one or more buildings like an office=government, office=ngo, office=association, amenity=social_facility and their associated infrastructure (car parks, service roads, yards and so-on) inside the area.
The meaning of this tag is ambiguous and unclear by some. Consider using another tag that better describes the object. For instance landuse=civic_admin.";landuse > common landuse key values developed land > institutional;community government;community government;housing authority;0.5041922330856323;0;environmental organization;0.41477376222610474;0;residential building;0.3056797385215759;0;village;0.4493210017681122;0;building land surveyor;0.4536527395248413;0;residential building;0.4370558559894562;0;property management office;0.4125218987464905;0;environmental organization;0.4196162819862366;0;states municipalities;0.5178269743919373;0;government building;0.48623716831207275;0;apartment condo;0.39349502325057983;0;building land surveyor;0.5014601349830627;0;building land surveyor;0.48589831590652466;0;government building;0.44448208808898926;0;housing development;0.4873819947242737;0;government building;0.4642348289489746;0
salt pond;A place where salt (saline) water is evaporated to extract its salt.;landuse > common landuse key values waterbody > salt pond;landmarks outdoors;landmarks outdoors;lake;0.39679157733917236;0;water treatment service;0.29344886541366577;0;bathing area;0.33252382278442383;0;water treatment service;0.44964471459388733;0;fountain;0.430658757686615;0;water treatment service;0.438896119594574;0;reservoir;0.4097755551338196;0;canoe kayak rental;0.3501424193382263;0;reservoir;0.6104632616043091;0;lake;0.46925172209739685;0;lake;0.4729381203651428;0;reservoir;0.5202500820159912;0;reservoir;0.557629406452179;0;lake;0.5264023542404175;0;lake;0.6082425117492676;0;lake;0.4369192123413086;0
track;Roads for mostly agricultural or forestry uses. To describe the quality of a track, see tracktype=*. Note: Although tracks are often rough with unpaved surfaces, this tag is not describing the quality of a road but its use. Consequently, if you want to tag a general use road, use one of the general highway values instead of track.;highway > special road types > track;travel transportation > road;road;golf driving range;0.42191410064697266;0;road;0.3844730854034424;1;road;0.5029771327972412;1;road;0.5170655846595764;1;road;0.4093610346317291;1;road;0.5258514881134033;1;road;0.3466339111328125;1;road;0.4488062858581543;1;field;0.4459711015224457;0;ski trail;0.40994125604629517;0;road;0.4872261881828308;1;road;0.5094587802886963;1;ski trail;0.44274458289146423;0;bike trail;0.46338552236557007;0;ski trail;0.38572365045547485;0;track;0.49099966883659363;0
slurry tank;A circular building built to hold a liquid mix of primarily animal excreta (also known as slurry).;building > agriculturalplant production > slurry tank;landmarks outdoors > farm;farm;butcher;0.4198152720928192;0;farmers market;0.3008885979652405;0;fish market;0.353814035654068;0;water treatment service;0.38449662923812866;0;storage facility;0.3868251442909241;0;dairy store;0.3173816502094269;0;imported food store;0.39458411931991577;0;farmers market;0.36925840377807617;0;butcher;0.4297019839286804;0;farmers market;0.34384438395500183;0;aquarium;0.4102269411087036;0;food stand;0.4177096486091614;0;dump;0.4693893492221832;0;aquarium;0.3539057970046997;0;manufacturer;0.41124868392944336;0;distribution center;0.3790971040725708;0
stecak;Specifies megalithic gravestone from medieval Bosnia.;historic > stecak;landmarks outdoors > historic protected site;historic protected site;cemetery;0.48044610023498535;0;cemetery;0.354827880859375;0;monument;0.304605096578598;0;memorial site;0.3709715008735657;0;memorial site;0.4149649143218994;0;castle;0.3436179757118225;0;memorial site;0.4010721445083618;0;cemetery;0.42549389600753784;0;cemetery;0.5747401714324951;0;cemetery;0.4555457830429077;0;cemetery;0.28774258494377136;0;cemetery;0.46208885312080383;0;cemetery;0.4377548098564148;0;castle;0.3557676672935486;0;cemetery;0.45755624771118164;0;cemetery;0.4921438992023468;0
via ferrata;A via ferrata is a route equipped with fixed cables, stemples, ladders, and bridges in order to increase ease and security for climbers. These via ferrata require equipment : climbing harness, shock absorber and two short lengths of rope, but do not require a long rope as for climbing.;highway > paths > via ferrata;landmarks outdoors > rock climbing spot;rock climbing spot;cable car;0.4619464874267578;0;cable car;0.4578869342803955;0;rock climbing spot;0.45930564403533936;1;climbing gym;0.5243054628372192;0;cable car;0.4246883988380432;0;bridge;0.3979591429233551;0;bridge;0.3691632151603699;0;road;0.48201343417167664;0;cable car;0.5409839153289795;0;cable car;0.5202513933181763;0;cable car;0.5104683637619019;0;cable car;0.5707148313522339;0;bridge;0.5301233530044556;0;bridge;0.4772467613220215;0;bridge;0.47547370195388794;0;cable car;0.5573849678039551;0
switchgear;A switchgear, which comprises one or more busbar assemblies and a number of bays each connecting a circuit to the busbar assembly.;power > switchgear;business professional services > electrical equipment supplier;electrical equipment supplier;cycle studio;0.37637996673583984;0;charter bus;0.35496455430984497;0;electrical equipment supplier;0.37068670988082886;1;electrical equipment supplier;0.3483644723892212;1;electrical equipment supplier;0.426880419254303;1;electrical equipment supplier;0.42918485403060913;1;bus station;0.37845373153686523;0;board store;0.31971877813339233;0;transmissions shop;0.40685945749282837;0;electrical equipment supplier;0.34832748770713806;1;electrical equipment supplier;0.42579543590545654;1;electrical equipment supplier;0.3920608460903168;1;electrical equipment supplier;0.48041629791259766;1;electrical equipment supplier;0.4332824945449829;1;electric vehicle charging station;0.3780916929244995;0;tram station;0.3152651786804199;0
wall;A freestanding structure, designed to restrict or prevent movement across a boundary, typically made from solid brick, concrete or rocks, and almost always built so that it is opaque to vision.;barrier > linear barriers > wall;landmarks outdoors > structure;structure;rock climbing spot;0.3705594837665558;0;structure;0.35038089752197266;1;structure;0.39966335892677307;1;structure;0.4298098087310791;1;tunnel;0.4139622747898102;0;structure;0.3842316269874573;1;dam;0.3540326952934265;0;structure;0.3576132655143738;1;structure;0.4344978332519531;1;bridge;0.48042231798171997;0;bridge;0.4999948740005493;0;bridge;0.514548122882843;0;dam;0.5440548062324524;0;dam;0.532837986946106;0;dam;0.5142756104469299;0;bridge;0.42768722772598267;0
generator;A device which converts one form of energy to another, for example, an electrical generator.;power > generator;business professional services > electrical equipment supplier;electrical equipment supplier;renewable energy service;0.5471769571304321;0;power plant;0.3459751307964325;0;electric vehicle charging station;0.2632720470428467;0;electric vehicle charging station;0.33952438831329346;0;electrical equipment supplier;0.42945596575737;1;electrical equipment supplier;0.38892531394958496;1;power plant;0.35961318016052246;0;power plant;0.4065800607204437;0;power plant;0.6194580793380737;0;power plant;0.4670599102973938;0;windmill;0.4087773859500885;0;windmill;0.4217511713504791;0;power plant;0.49957889318466187;0;power plant;0.5402494668960571;0;power plant;0.5234129428863525;0;power plant;0.5036838054656982;0
scree;Unconsolidated angular stones formed by rockfall and weathering from adjacent rock faces.;natural > geology related > scree;landmarks outdoors > mountain;mountain;rock climbing spot;0.5459936261177063;0;cave;0.3253577947616577;0;rock climbing spot;0.3774508237838745;0;waterfall;0.4091585874557495;0;rock climbing spot;0.4130929708480835;0;rock climbing spot;0.44851285219192505;0;rock climbing spot;0.4543260633945465;0;geological service;0.3345780372619629;0;cave;0.5858511924743652;0;cave;0.46232783794403076;0;volcano;0.4434562623500824;0;waterfall;0.44103342294692993;0;volcano;0.4307011663913727;0;volcano;0.5033270716667175;0;cave;0.5143303871154785;0;cave;0.4445655345916748;0
stone;A stone shaped or placed by man with historical value.;historic > stone;landmarks outdoors > historic protected site;historic protected site;historic protected site;0.5519256591796875;1;historic protected site;0.39354974031448364;1;monument;0.4571661055088043;0;sculpture garden;0.4786849617958069;0;monument;0.4203225374221802;0;monument;0.42853567004203796;0;memorial site;0.576660692691803;0;monument;0.4422343969345093;0;monument;0.5971102714538574;0;historic protected site;0.48252931237220764;1;historic protected site;0.4559190273284912;1;monument;0.506644606590271;0;monument;0.49555549025535583;0;monument;0.477081835269928;0;monument;0.6068292260169983;0;monument;0.4905162751674652;0
line;High-voltage power lines used for power transmission, usually supported by towers or pylons;power > line;business professional services > electrical equipment supplier;electrical equipment supplier;power plant;0.43264394998550415;0;bus line;0.31023311614990234;0;bus line;0.3799482583999634;0;power plant;0.32684117555618286;0;power plant;0.41017669439315796;0;power plant;0.40995582938194275;0;power plant;0.44275128841400146;0;bus line;0.41600948572158813;0;power plant;0.5071917772293091;0;power plant;0.32747799158096313;0;cable car;0.3682555854320526;0;cable car;0.3856087923049927;0;power plant;0.48253199458122253;0;power plant;0.43996161222457886;0;power plant;0.4301047921180725;0;power plant;0.3871520161628723;0
crematorium;A place where dead human bodies are burnt;amenity > others > crematorium;business professional services > funeral home;funeral home;cemetery;0.41737282276153564;0;cemetery;0.4510505795478821;0;cemetery;0.477252334356308;0;cemetery;0.4671030342578888;0;cemetery;0.4118795096874237;0;cemetery;0.4401372969150543;0;cemetery;0.45414313673973083;0;cemetery;0.47189927101135254;0;funeral home;0.43422871828079224;1;cemetery;0.38045793771743774;0;funeral home;0.45798951387405396;1;cemetery;0.48930680751800537;0;cemetery;0.4268927276134491;0;cemetery;0.4806351065635681;0;cemetery;0.45507875084877014;0;cemetery;0.44008105993270874;0
disused;A section of railway which is no longer used but where the track and infrastructure remains in place. The track is likely overgrown with endemic vegetation, but could be brought back into useful service with only minor effort.;railway > tracks > disused;travel transportation > train;train;forest;0.39207085967063904;0;train;0.4115053415298462;1;racecourse;0.4259006083011627;0;garden;0.4097239077091217;0;garden;0.43132227659225464;0;rail station;0.3849338889122009;0;salvage yard;0.3590216338634491;0;track;0.5002740621566772;0;farm;0.46326977014541626;0;train;0.4561285972595215;1;bridge;0.4329315423965454;0;farm;0.47259342670440674;0;field;0.48128336668014526;0;bridge;0.41323673725128174;0;salvage yard;0.4131283164024353;0;running track;0.5393940210342407;0
special economic zone;A government-defined area in which business and trade laws are different.;boundary > boundary types > special economic zone;landmarks outdoors > states municipalities;states municipalities;country;0.3768959641456604;0;border crossing;0.3354574143886566;0;industrial estate;0.36923712491989136;0;industrial estate;0.42940425872802734;0;industrial estate;0.41592785716056824;0;import export service;0.38308238983154297;0;border crossing;0.34396278858184814;0;industrial estate;0.3427486717700958;0;country;0.5660349130630493;0;industrial estate;0.5111098289489746;0;industrial estate;0.5066708922386169;0;industrial estate;0.5955954790115356;0;industrial estate;0.5971914529800415;0;dutyfree store;0.4993876814842224;0;industrial estate;0.47740647196769714;0;industrial estate;0.5274588465690613;0
connection;A free-standing electrical connection between two or more overhead wires.;power > connection;business professional services > electrical equipment supplier;electrical equipment supplier;electric vehicle charging station;0.4222293496131897;0;cable car;0.28149229288101196;0;cable car;0.27742713689804077;0;cable car;0.2600872218608856;0;electrical equipment supplier;0.4189175069332123;1;electrical equipment supplier;0.39736732840538025;1;power plant;0.3204161822795868;0;electrical equipment supplier;0.2884383201599121;1;power plant;0.4891175627708435;0;cable car;0.31464511156082153;0;cable car;0.2538849413394928;0;cable car;0.28621816635131836;0;electrician;0.48014724254608154;0;power plant;0.3902348577976227;0;power plant;0.36293989419937134;0;cable car;0.3013038635253906;0
academy;A training establishment for military service members;military > academy;community government > government building > military;military;military base;0.6313602924346924;0;military base;0.43319466710090637;0;veterans organization;0.43551018834114075;0;military base;0.44706249237060547;0;computer training school;0.41687217354774475;0;military;0.4876442551612854;1;veterans organization;0.5415586233139038;0;summer camp;0.482758104801178;0;military base;0.7314498424530029;0;military base;0.5632699131965637;0;military base;0.49667033553123474;0;military base;0.6643871068954468;0;military base;0.623281717300415;0;military base;0.6700791120529175;0;veterans organization;0.5497304201126099;0;military base;0.5857818126678467;0
unclassified;"The least important through roads in a country's system �?? i.e. minor roads of a lower classification than tertiary, but which serve a purpose other than access to properties. (Often link villages and hamlets.)
The word 'unclassified' is a historical artefact of the UK road system and does not mean that the classification is unknown; you can use highway=road for that.";highway > roads > unclassified;travel transportation > road;road;village;0.4949820041656494;0;road;0.4058217406272888;1;road;0.4986717700958252;1;road;0.5280685424804688;1;road;0.44285619258880615;1;road;0.4287883937358856;1;road;0.4456646144390106;1;road;0.48060888051986694;1;village;0.5202370882034302;0;bridge;0.4209368824958801;0;bridge;0.42071861028671265;0;street;0.5489844679832458;0;county;0.46616941690444946;0;historic protected site;0.3846363425254822;0;country;0.4155381917953491;0;bridge;0.439616322517395;0
heliostat;A mirror of a heliostat device;power > heliostat;business professional services > electrical equipment supplier;electrical equipment supplier;lighting store;0.2598646283149719;0;heliport;0.23117807507514954;0;heliport;0.3125421404838562;0;heliport;0.2815154790878296;0;heliport;0.38400205969810486;0;radiologist;0.33468806743621826;0;psychic astrologer;0.3971165418624878;0;heliport;0.2921738028526306;0;observatory;0.2923576533794403;0;observatory;0.19871047139167786;0;heliport;0.2855425477027893;0;observatory;0.2951868176460266;0;heliport;0.33273544907569885;0;observatory;0.4138129651546478;0;planetarium;0.39166438579559326;0;observatory;0.3503463566303253;0
dovecote;A place where doves are farmed or stored.;man made > man made > dovecote;landmarks outdoors > farm;farm;scuba diving instructor;0.34112876653671265;0;flea market;0.2900237441062927;0;farm;0.32182419300079346;1;farm;0.4292425513267517;1;stable;0.438018798828125;0;farm;0.39791339635849;1;farm;0.3341536223888397;1;farm;0.38556915521621704;1;dive spot;0.42116376757621765;0;market;0.31173717975616455;0;farm;0.31425878405570984;1;farm;0.42554375529289246;1;farm;0.4916507601737976;1;distribution center;0.3504537343978882;0;meadery;0.39408984780311584;0;farm;0.35949599742889404;1
optical telegraph;Semaphore system;historic > optical telegraph;landmarks outdoors > historic protected site;historic protected site;lighthouse;0.35077178478240967;0;light rail station;0.3078106641769409;0;light rail station;0.31437402963638306;0;light rail station;0.24640776216983795;0;lighthouse;0.40487587451934814;0;optometrist;0.2660175561904907;0;lighthouse;0.3552195429801941;0;laser tag center;0.32758188247680664;0;observatory;0.3969513177871704;0;lighthouse;0.3150312304496765;0;light rail station;0.33856821060180664;0;observatory;0.3068282902240753;0;observatory;0.4131951928138733;0;observatory;0.43338632583618164;0;observatory;0.33344173431396484;0;light rail station;0.28718942403793335;0
moraine;Any accumulation of unconsolidated rock debris previously carried by a glacier.;geological > moraine;landmarks outdoors;landmarks outdoors;cave;0.43058645725250244;0;geological service;0.25667306780815125;0;mountain;0.3619694411754608;0;mountain;0.3505421280860901;0;mountain;0.4038924276828766;0;mountain;0.3928757905960083;0;mountain;0.3192062973976135;0;ski chairlift;0.28943803906440735;0;volcano;0.5132063031196594;0;volcano;0.42739731073379517;0;volcano;0.3963475823402405;0;volcano;0.3942320644855499;0;volcano;0.4806612730026245;0;hill;0.4232421815395355;0;volcano;0.4138514995574951;0;volcano;0.3577224016189575;0
proposed;Railway being proposed but haven't started construction. Please see the proposed page regarding verifiability on the ground of this value.;railway > tracks > proposed;travel transportation > train;train;tunnel;0.3670175075531006;0;rail station;0.35904303193092346;0;tunnel;0.4376424551010132;0;rail station;0.37408414483070374;0;rail station;0.3883705735206604;0;rail station;0.37730592489242554;0;building land surveyor;0.318128764629364;0;rail station;0.44154173135757446;0;construction;0.4300552308559418;0;train;0.33988139033317566;1;metro station;0.4082801640033722;0;train;0.3379097878932953;1;construction;0.3987242579460144;0;rail station;0.36691486835479736;0;geological service;0.38767868280410767;0;construction;0.43084198236465454;0
connection point;Last point of telecom local loops allowing direct connections towards a few households and subscribers;telecom > connection point;business professional services > telecommunication service;telecommunication service;metro station;0.3683857023715973;0;telecommunication service;0.30749279260635376;1;telecommunication service;0.3672909140586853;1;telecommunication service;0.32012635469436646;1;telecommunication service;0.38888776302337646;1;telecommunication service;0.3450900614261627;1;mobile phone store;0.34170424938201904;0;telecommunication service;0.3226604461669922;1;transport hub;0.41332006454467773;0;telecommunication service;0.2907429337501526;1;telecommunication service;0.3777492046356201;1;bus line;0.3073274493217468;0;telecommunication service;0.42071986198425293;1;telecommunication service;0.3739437162876129;1;telecommunication service;0.30968406796455383;1;telecommunication service;0.33603715896606445;1
beach resort;A managed beach, including within the boundary any associated facilities. Entry may also require payment of a fee.;leisure > beach resort;landmarks outdoors > beach;beach;resort;0.48109540343284607;0;resort;0.41746094822883606;0;resort;0.44335052371025085;0;hotel pool;0.5490915179252625;0;rental service;0.42232590913772583;0;hotel pool;0.4502161741256714;0;hotel pool;0.4244784712791443;0;resort;0.4784207344055176;0;beach;0.587297797203064;1;beach;0.51418137550354;1;resort;0.5199143886566162;0;hotel pool;0.564562201499939;0;hotel pool;0.44763776659965515;0;resort;0.47997891902923584;0;hotel pool;0.43386751413345337;0;beach;0.5286201238632202;1
motorway junction;Indicates a junction (UK) or exit (US). ref=* should be set to the exit number or junction identifier. (Some roads �?? e.g., the A14 �?? also carry junction numbers, so the tag may be encountered elsewhere despite its name);highway > highway features > motorway junction;travel transportation > road > intersection;intersection;intersection;0.45431578159332275;1;road;0.3710489571094513;0;intersection;0.40379226207733154;1;road;0.41400012373924255;0;toll booth;0.4316701591014862;0;intersection;0.35604801774024963;1;intersection;0.39436933398246765;1;intersection;0.4219324588775635;1;intersection;0.4754296541213989;1;taxi stand;0.3381386995315552;0;road;0.38693228363990784;0;street;0.4306334853172302;0;toll plaza;0.4567718207836151;0;intersection;0.36004287004470825;1;intersection;0.44334253668785095;1;toll plaza;0.3900051712989807;0
wreck;A nautical craft that has been sunk or destroyed.;historic > wreck;landmarks outdoors > historic protected site;historic protected site;sailing club;0.4081963300704956;0;boat launch;0.44280797243118286;0;boat launch;0.403778612613678;0;dive spot;0.3604993224143982;0;boat launch;0.39838218688964844;0;boat launch;0.4623591899871826;0;boat launch;0.38893890380859375;0;boat launch;0.46374276280403137;0;salvage yard;0.43818122148513794;0;boat launch;0.4110274910926819;0;pier;0.3907749056816101;0;lighthouse;0.36859217286109924;0;harbor marina;0.4149020314216614;0;boat launch;0.4497162997722626;0;pier;0.3807494044303894;0;boat launch;0.41710397601127625;0
millstone;A large round stone used for grinding grain or other materials.;historic > millstone;landmarks outdoors > historic protected site;historic protected site;windmill;0.3888426125049591;0;antique store;0.2635820806026459;0;windmill;0.3777467906475067;0;windmill;0.3115420639514923;0;windmill;0.39814236760139465;0;windmill;0.29385390877723694;0;sculpture garden;0.3232359290122986;0;antique store;0.3240642547607422;0;castle;0.4231921434402466;0;cave;0.3267715573310852;0;cave;0.3512372374534607;0;cave;0.339601069688797;0;structure;0.35701999068260193;0;cave;0.3475271761417389;0;meadery;0.3855522572994232;0;cave;0.36624133586883545;0
